foe_ssm_time,foe_ssm_id,foe_ssm_x,foe_ssm_y
104,411.0-2197.0,176.69765123043197,460.07596880674055
104,2821.0-1675.0,179.69896506062946,465.26390474104306
104,835.0-3804.0,183.405257551721,470.2757413706371
104,3300.0-3033.0,173.04521330186677,520.218817806552
104,8222.0-3140.0,174.5877731432435,525.9501709873496
106,1270.0-1848.0,171.4054173112801,422.296902702549
106,1729.0-2833.0,147.52196107004437,389.5779785292029
106,6043.0-516.0,171.8340859063101,428.181378963577
106,5140.0-4344.0,142.49474669763867,396.47307172572795
106,8024.0-4728.0,162.33609955549426,437.1400722373721
106,7203.0-4518.0,139.91008881091153,403.1003889680666
106,9790.0-4406.0,169.99898746757222,440.76980283752846
106,2776.0-1283.0,138.0399220050145,409.6844883655563
106,6277.0-4652.0,173.90735664904506,445.6961500699615
106,6997.0-4508.0,142.04530220589203,414.7917363819624
106,7248.0-3583.0,174.93603464382895,451.45886801025154
106,9837.0-3205.0,149.26210149021978,419.2875957836142
106,411.0-2197.0,175.85051399002683,457.26341272883496
106,2821.0-1675.0,178.883915086725,462.4418829949392
106,835.0-3804.0,182.64917638389457,467.4373519570606
106,3300.0-3033.0,172.42256549206974,517.3482041264481
106,8222.0-3140.0,173.9846703549395,523.0753874785989
108,1270.0-1848.0,170.70847814452705,419.44341553886835
108,1729.0-2833.0,147.07859912723518,386.67426652848496
108,6043.0-516.0,171.11076914622356,425.3344637804318
108,5140.0-4344.0,141.9167835057357,393.59312871513725
108,8024.0-4728.0,161.35840144482015,434.3701950560103
108,7203.0-4518.0,139.24080054012623,400.2402899477469
108,9790.0-4406.0,169.1512734553711,437.95742054684274
108,2776.0-1283.0,137.28762272118735,406.8450942430369
108,6277.0-4652.0,173.1087621768991,442.86942757482643
108,6997.0-4508.0,141.34857948288823,411.9381963624962
108,7248.0-3583.0,174.11594884262055,448.63830557093183
108,9837.0-3205.0,148.71131652084836,416.402331651345
108,411.0-2197.0,175.00337674962168,454.4508566509294
108,2821.0-1675.0,178.06886511282056,459.6198612488353
108,835.0-3804.0,181.89309521606813,464.59896254348416
108,3300.0-3033.0,171.7999176822727,514.4775904463442
108,8222.0-3140.0,173.3815675666355,520.2006039698483
110,1270.0-1848.0,170.011538977774,416.5899283751877
110,1729.0-2833.0,146.635237184426,383.77055452776705
110,6043.0-516.0,170.387452386137,422.4875485972866
110,8024.0-4728.0,160.38070333414603,431.60031787464845
110,7203.0-4518.0,138.57151226934093,397.3801909274271
110,9790.0-4406.0,168.30355944316997,435.145038256157
110,2776.0-1283.0,136.5353234373602,404.0057001205175
110,6277.0-4652.0,172.31016770475313,440.04270507969136
110,6997.0-4508.0,140.65185675988442,409.0846563430301
110,7248.0-3583.0,173.29586304141216,445.81774313161213
110,9837.0-3205.0,148.16053155147694,413.51706751907574
110,411.0-2197.0,174.15623950921653,451.6383005730238
110,2821.0-1675.0,177.2538151389161,456.79783950273145
110,835.0-3804.0,181.1370140482417,461.7605731299077
110,3300.0-3033.0,171.17726987247568,511.6069767662402
110,8222.0-3140.0,172.7784647783315,517.3258204610977
112,1270.0-1848.0,169.31459981102094,413.73644121150704
112,1729.0-2833.0,146.1918752416168,380.86684252704913
112,6043.0-516.0,169.66413562605044,419.6406334141414
112,8024.0-4728.0,159.40300522347192,428.8304406932866
112,7203.0-4518.0,137.90222399855563,394.52009190710737
112,9790.0-4406.0,167.45584543096885,432.3326559654713
112,2776.0-1283.0,135.78302415353306,401.16630599799805
112,6277.0-4652.0,171.51157323260716,437.2159825845563
112,6997.0-4508.0,139.95513403688062,406.2311163235639
112,7248.0-3583.0,172.47577724020377,442.99718069229243
112,9837.0-3205.0,147.60974658210552,410.6318033868065
112,411.0-2197.0,173.3091022688114,448.8257444951182
112,2821.0-1675.0,176.43876516501166,453.9758177566276
112,835.0-3804.0,180.38093288041526,458.92218371633123
112,3300.0-3033.0,170.55462206267865,508.7363630861363
112,8222.0-3140.0,172.1753619900275,514.4510369523471
112,5093.0-3305.0,210.2994898810086,553.3075189313403
114,1270.0-1848.0,168.6176606442679,410.8829540478264
114,1729.0-2833.0,145.7485132988076,377.9631305263312
114,6043.0-516.0,168.9408188659639,416.7937182309962
114,8024.0-4728.0,158.4253071127978,426.0605635119248
114,7203.0-4518.0,137.23293572777033,391.6599928867876
114,9790.0-4406.0,166.60813141876773,429.5202736747856
114,2776.0-1283.0,135.03072486970592,398.32691187547863
114,6277.0-4652.0,170.7129787604612,434.3892600894212
114,6997.0-4508.0,139.25841131387682,403.3775763040978
114,7248.0-3583.0,171.65569143899538,440.17661825297273
114,9837.0-3205.0,147.0589616127341,407.74653925453725
114,411.0-2197.0,172.46196502840624,446.01318841721263
114,2821.0-1675.0,175.6237151911072,451.1537960105237
114,835.0-3804.0,179.62485171258882,456.08379430275477
114,3300.0-3033.0,169.93197425288162,505.86574940603236
114,8222.0-3140.0,171.5722592017235,511.5762534435964
114,5093.0-3305.0,209.53649357498475,550.4709805775649
116,1270.0-1848.0,167.92072147751483,408.02946688414573
116,1729.0-2833.0,145.30515135599842,375.0594185256133
116,6043.0-516.0,168.21750210587737,413.946803047851
116,8024.0-4728.0,157.4476090021237,423.29068633056295
116,7203.0-4518.0,136.56364745698502,388.79989386646787
116,9790.0-4406.0,165.7604174065666,426.70789138409987
116,2776.0-1283.0,134.27842558587878,395.4875177529592
116,6277.0-4652.0,169.91438428831523,431.56253759428614
116,6997.0-4508.0,138.56168859087302,400.5240362846316
116,7248.0-3583.0,170.83560563778698,437.35605581365303
116,9837.0-3205.0,146.50817664336267,404.861275122268
116,411.0-2197.0,171.6148277880011,443.20063233930705
116,2821.0-1675.0,174.80866521720276,448.33177426441983
116,835.0-3804.0,178.86877054476238,453.2454048891783
116,3300.0-3033.0,169.3093264430846,502.99513572592844
116,8222.0-3140.0,170.9691564134195,508.7014699348457
116,5093.0-3305.0,208.77349726896088,547.6344422237895
116,6303.0-1855.0,210.48547311407552,553.2001696601634
118,1270.0-1848.0,167.22378231076178,405.1759797204651
118,1729.0-2833.0,144.86178941318923,372.1557065248954
118,6043.0-516.0,167.4941853457908,411.0998878647058
118,8024.0-4728.0,156.4699108914496,420.5208091492011
118,7203.0-4518.0,135.89435918619972,385.9397948461481
118,9790.0-4406.0,164.91270339436548,423.89550909341415
118,2776.0-1283.0,133.52612630205164,392.6481236304398
118,6277.0-4652.0,169.11578981616927,428.73581509915107
118,6997.0-4508.0,137.86496586786922,397.67049626516547
118,7248.0-3583.0,170.0155198365786,434.5354933743333
118,9837.0-3205.0,145.95739167399125,401.97601098999877
118,411.0-2197.0,170.76769054759595,440.38807626140147
118,2821.0-1675.0,173.9936152432983,445.50975251831596
118,835.0-3804.0,178.11268937693595,450.40701547560184
118,3300.0-3033.0,168.68667863328756,500.1245220458245
118,8222.0-3140.0,170.3660536251155,505.826686426095
118,5093.0-3305.0,208.01050096293702,544.7979038700141
118,6303.0-1855.0,209.66030048625433,550.3810912061754
120,1270.0-1848.0,166.52684314400872,402.3224925567844
120,1729.0-2833.0,144.41842747038004,369.25199452417746
120,6043.0-516.0,166.77086858570428,408.2529726815606
120,8024.0-4728.0,155.49221278077547,417.7509319678393
120,7203.0-4518.0,135.22507091541442,383.07969582582837
120,9790.0-4406.0,164.06498938216436,421.08312680272843
120,2776.0-1283.0,132.7738270182245,389.80872950792036
120,6277.0-4652.0,168.3171953440233,425.909092604016
120,6997.0-4508.0,137.16824314486541,394.8169562456993
120,7248.0-3583.0,169.19543403537017,431.7149309350136
120,9837.0-3205.0,145.40660670461983,399.0907468577295
120,411.0-2197.0,169.9205533071908,437.5755201834959
120,2821.0-1675.0,173.17856526939386,442.6877307722121
120,835.0-3804.0,177.3566082091095,447.5686260620254
120,3300.0-3033.0,168.06403082349053,497.2539083657206
120,8222.0-3140.0,169.7629508368115,502.95190291734434
120,5093.0-3305.0,207.24750465691315,541.9613655162387
120,6303.0-1855.0,208.83512785843314,547.5620127521873
120,4467.0-2076.0,210.76787011210865,553.0655637728901
120,1179.0-1429.0,175.6520883744399,525.9375168010972
122,1270.0-1848.0,165.82990397725567,399.46900539310377
122,1729.0-2833.0,143.97506552757085,366.34828252345955
122,6043.0-516.0,166.04755182561772,405.4060574984154
122,8024.0-4728.0,154.51451467010136,414.98105478647744
122,7203.0-4518.0,134.55578264462912,380.2195968055086
122,9790.0-4406.0,163.21727536996323,418.2707445120427
122,2776.0-1283.0,132.02152773439735,386.96933538540094
122,6277.0-4652.0,167.51860087187734,423.0823701088809
122,6997.0-4508.0,136.4715204218616,391.96341622623316
122,7248.0-3583.0,168.37534823416178,428.8943684956939
122,9837.0-3205.0,144.8558217352484,396.2054827254603
122,411.0-2197.0,169.07341606678565,434.7629641055903
122,2821.0-1675.0,172.36351529548938,439.8657090261082
122,835.0-3804.0,176.60052704128307,444.7302366484489
122,3300.0-3033.0,167.4413830136935,494.38329468561665
122,8222.0-3140.0,169.1598480485075,500.07711940859366
122,5093.0-3305.0,206.48450835088929,539.1248271624634
122,6303.0-1855.0,208.00995523061195,544.7429342981993
122,4467.0-2076.0,209.97693492745637,550.236688602593
122,1179.0-1429.0,175.00242401617368,523.0728965091487
124,1270.0-1848.0,165.1329648105026,396.6155182294231
124,1729.0-2833.0,143.53170358476166,363.4445705227416
124,6043.0-516.0,165.32423506553118,402.5591423152702
124,8024.0-4728.0,153.53681655942725,412.2111776051156
124,7203.0-4518.0,133.88649437384382,377.35949778518886
124,9790.0-4406.0,162.3695613577621,415.458362221357
124,2776.0-1283.0,131.2692284505702,384.1299412628815
124,6277.0-4652.0,166.72000639973137,420.25564761374585
124,6997.0-4508.0,135.7747976988578,389.109876206767
124,7248.0-3583.0,167.55526243295338,426.0738060563742
124,9837.0-3205.0,144.305036765877,393.32021859319104
124,411.0-2197.0,168.2262788263805,431.9504080276847
124,2821.0-1675.0,171.5484653215849,437.04368728000435
124,835.0-3804.0,175.84444587345664,441.89184723487244
124,3300.0-3033.0,166.81873520389647,491.5126810055127
124,8222.0-3140.0,168.5567452602035,497.202335899843
124,5093.0-3305.0,205.72151204486542,536.288288808688
124,6303.0-1855.0,207.18478260279076,541.9238558442113
124,4467.0-2076.0,209.18599974280409,547.4078134322958
124,1179.0-1429.0,174.35275965790746,520.2082762172001
126,1270.0-1848.0,164.43602564374956,393.76203106574246
126,1729.0-2833.0,143.08834164195247,360.5408585220237
126,6043.0-516.0,164.60091830544462,399.712227132125
126,8024.0-4728.0,152.55911844875314,409.4413004237538
126,7203.0-4518.0,133.21720610305852,374.4993987648691
126,9790.0-4406.0,161.52184734556099,412.6459799306713
126,2776.0-1283.0,130.51692916674307,381.2905471403621
126,6277.0-4652.0,165.9214119275854,417.4289251186108
126,7248.0-3583.0,166.735176631745,423.2532436170545
126,9837.0-3205.0,143.75425179650557,390.4349544609218
126,411.0-2197.0,167.37914158597536,429.13785194977913
126,2821.0-1675.0,170.73341534768042,434.2216655339005
126,835.0-3804.0,175.0883647056302,439.053457821296
126,3300.0-3033.0,166.19608739409944,488.6420673254088
126,8222.0-3140.0,167.9536424718995,494.3275523910923
126,5093.0-3305.0,204.95851573884156,533.4517504549126
126,6303.0-1855.0,206.35960997496957,539.1047773902233
126,4467.0-2076.0,208.3950645581518,544.5789382619987
126,1179.0-1429.0,173.70309529964123,517.3436559252516
128,1270.0-1848.0,163.7390864769965,390.9085439020618
128,1729.0-2833.0,142.64497969914328,357.6371465213058
128,6043.0-516.0,163.8776015453581,396.8653119489798
128,8024.0-4728.0,151.58142033807903,406.67142324239194
128,7203.0-4518.0,132.5479178322732,371.63929974454936
128,9790.0-4406.0,160.67413333335986,409.83359763998556
128,2776.0-1283.0,129.76462988291593,378.45115301784267
128,6277.0-4652.0,165.12281745543945,414.6022026234757
128,7248.0-3583.0,165.91509083053657,420.4326811777348
128,9837.0-3205.0,143.20346682713415,387.54969032865256
128,411.0-2197.0,166.53200434557021,426.32529587187355
128,2821.0-1675.0,169.91836537377597,431.3996437877966
128,835.0-3804.0,174.33228353780376,436.2150684077195
128,3300.0-3033.0,165.5734395843024,485.77145364530486
128,8222.0-3140.0,167.3505396835955,491.4527688823416
128,5093.0-3305.0,204.1955194328177,530.6152121011372
128,6303.0-1855.0,205.53443734714838,536.2856989362352
128,4467.0-2076.0,207.60412937349952,541.7500630917016
128,1179.0-1429.0,173.053430941375,514.479035633303
128,9867.0-2159.0,176.19764847833713,525.9283663106929
130,1270.0-1848.0,163.04214731024345,388.05505673838115
130,1729.0-2833.0,142.2016177563341,354.7334345205879
130,6043.0-516.0,163.15428478527156,394.0183967658346
130,8024.0-4728.0,150.60372222740492,403.9015460610301
130,7203.0-4518.0,131.8786295614879,368.7792007242296
130,9790.0-4406.0,159.82641932115874,407.02121534929984
130,2776.0-1283.0,129.01233059908878,375.61175889532325
130,6277.0-4652.0,164.32422298329348,411.77548012834063
130,7248.0-3583.0,165.09500502932818,417.6121187384151
130,9837.0-3205.0,142.65268185776273,384.6644261963833
130,411.0-2197.0,165.68486710516507,423.51273979396797
130,2821.0-1675.0,169.10331539987152,428.57762204169273
130,835.0-3804.0,173.57620236997732,433.37667899414305
130,3300.0-3033.0,164.95079177450538,482.90083996520093
130,8222.0-3140.0,166.74743689529151,488.57798537359093
130,5093.0-3305.0,203.43252312679382,527.7786737473618
130,6303.0-1855.0,204.7092647193272,533.4666204822472
130,4467.0-2076.0,206.81319418884723,538.9211879214045
130,1179.0-1429.0,172.4037665831088,511.6144153413545
130,9867.0-2159.0,175.53810582338883,523.0660042298673
132,1270.0-1848.0,162.3452081434904,385.2015695747005
132,1729.0-2833.0,141.7582558135249,351.82972251986996
132,6043.0-516.0,162.430968025185,391.1714815826894
132,8024.0-4728.0,149.6260241167308,401.13166887966827
132,7203.0-4518.0,131.2093412907026,365.91910170390986
132,9790.0-4406.0,158.97870530895761,404.2088330586141
132,2776.0-1283.0,128.26003131526164,372.7723647728038
132,6277.0-4652.0,163.52562851114752,408.94875763320556
132,7248.0-3583.0,164.27491922811976,414.7915562990954
132,9837.0-3205.0,142.1018968883913,381.7791620641141
132,411.0-2197.0,164.83772986475992,420.7001837160624
132,2821.0-1675.0,168.28826542596704,425.75560029558886
132,835.0-3804.0,172.8201212021509,430.5382895805666
132,3300.0-3033.0,164.32814396470835,480.030226285097
132,8222.0-3140.0,166.14433410698751,485.70320186484025
132,5093.0-3305.0,202.66952682076996,524.9421353935865
132,6303.0-1855.0,203.884092091506,530.6475420282592
132,4467.0-2076.0,206.02225900419495,536.0923127511073
132,1179.0-1429.0,171.75410222484257,508.749795049406
132,9867.0-2159.0,174.87856316844054,520.2036421490417
132,5742.0-2636.0,176.48884847269372,525.9195891230925
134,1270.0-1848.0,161.64826897673734,382.34808241101985
134,1729.0-2833.0,141.3148938707157,348.92601051915204
134,6043.0-516.0,161.70765126509843,388.3245663995442
134,8024.0-4728.0,148.6483260060567,398.36179169830643
134,7203.0-4518.0,130.5400530199173,363.0590026835901
134,9790.0-4406.0,158.1309912967565,401.3964507679284
134,2776.0-1283.0,127.5077320314345,369.9329706502844
134,6277.0-4652.0,162.72703403900155,406.1220351380705
134,7248.0-3583.0,163.45483342691136,411.9709938597757
134,9837.0-3205.0,141.5511119190199,378.89389793184483
134,411.0-2197.0,163.99059262435478,417.8876276381568
134,2821.0-1675.0,167.4732154520626,422.933578549485
134,835.0-3804.0,172.06404003432445,427.6999001669901
134,3300.0-3033.0,163.70549615491132,477.1596126049931
134,8222.0-3140.0,165.54123131868351,482.82841835608957
134,5093.0-3305.0,201.9065305147461,522.1055970398111
134,6303.0-1855.0,203.05891946368482,527.8284635742712
134,4467.0-2076.0,205.23132381954267,533.2634375808102
134,1179.0-1429.0,171.10443786657635,505.88517475745743
134,9867.0-2159.0,174.21902051349224,517.3412800682161
134,5742.0-2636.0,175.84278661181236,523.05415420543
136,1270.0-1848.0,160.9513298099843,379.4945952473392
136,1729.0-2833.0,140.87153192790652,346.0222985184341
136,6043.0-516.0,160.9843345050119,385.477651216399
136,8024.0-4728.0,147.67062789538258,395.5919145169446
136,7203.0-4518.0,129.870764749132,360.19890366327036
136,9790.0-4406.0,157.28327728455537,398.5840684772427
136,2776.0-1283.0,126.75543274760736,367.093576527765
136,6277.0-4652.0,161.9284395668556,403.2953126429354
136,7248.0-3583.0,162.63474762570297,409.150431420456
136,9837.0-3205.0,141.00032694964847,376.0086337995756
136,411.0-2197.0,163.14345538394963,415.0750715602512
136,2821.0-1675.0,166.65816547815814,420.1115568033811
136,835.0-3804.0,171.307958866498,424.86151075341365
136,3300.0-3033.0,163.0828483451143,474.28899892488914
136,8222.0-3140.0,164.93812853037952,479.9536348473389
136,5093.0-3305.0,201.14353420872223,519.2690586860357
136,6303.0-1855.0,202.23374683586363,525.0093851202831
136,4467.0-2076.0,204.44038863489038,530.4345624105131
136,1179.0-1429.0,170.45477350831013,503.0205544655089
136,9867.0-2159.0,173.55947785854394,514.4789179873904
136,5742.0-2636.0,175.196724750931,520.1887192877675
136,1977.0-829.0,176.74806143741253,525.9181202141381
138,1270.0-1848.0,160.25439064323123,376.64110808365854
138,1729.0-2833.0,140.42816998509733,343.1185865177162
138,6043.0-516.0,160.26101774492537,382.6307360332538
138,8024.0-4728.0,146.69292978470847,392.82203733558276
138,9790.0-4406.0,156.43556327235427,395.77168618655696
138,2776.0-1283.0,126.00313346378022,364.25418240524556
138,6277.0-4652.0,161.12984509470962,400.46859014780034
138,7248.0-3583.0,161.81466182449458,406.3298689811363
138,9837.0-3205.0,140.44954198027705,373.12336966730635
138,411.0-2197.0,162.29631814354448,412.26251548234563
138,2821.0-1675.0,165.84311550425366,417.28953505727725
138,835.0-3804.0,170.55187769867157,422.0231213398372
138,3300.0-3033.0,162.46020053531726,471.4183852447852
138,8222.0-3140.0,164.33502574207552,477.0788513385882
138,5093.0-3305.0,200.38053790269836,516.4325203322603
138,6303.0-1855.0,201.40857420804244,522.1903066662951
138,4467.0-2076.0,203.6494534502381,527.605687240216
138,1179.0-1429.0,169.8051091500439,500.15593417356035
138,9867.0-2159.0,172.89993520359565,511.61655590656477
138,5742.0-2636.0,174.55066289004964,517.3232843701051
138,1977.0-829.0,176.08349334096033,523.0569207382848
140,1270.0-1848.0,159.55745147647818,373.7876209199779
140,1729.0-2833.0,139.98480804228814,340.2148745169983
140,6043.0-516.0,159.53770098483884,379.7838208501086
140,8024.0-4728.0,145.71523167403436,390.0521601542209
140,9790.0-4406.0,155.58784926015318,392.95930389587124
140,2776.0-1283.0,125.25083417995307,361.41478828272614
140,6277.0-4652.0,160.33125062256366,397.64186765266527
140,7248.0-3583.0,160.99457602328616,403.5093065418166
140,9837.0-3205.0,139.89875701090563,370.2381055350371
140,411.0-2197.0,161.44918090313934,409.44995940444005
140,2821.0-1675.0,165.02806553034918,414.4675133111734
140,835.0-3804.0,169.79579653084514,419.1847319262607
140,3300.0-3033.0,161.83755272552023,468.5477715646813
140,8222.0-3140.0,163.73192295377152,474.2040678298375
140,5093.0-3305.0,199.6175415966745,513.5959819784849
140,6303.0-1855.0,200.58340158022125,519.3712282123071
140,4467.0-2076.0,202.85851826558581,524.7768120699188
140,1179.0-1429.0,169.15544479177768,497.2913138816118
140,9867.0-2159.0,172.24039254864735,508.7541938257391
140,5742.0-2636.0,173.90460102916828,514.4578494524426
140,1977.0-829.0,175.41892524450813,520.1957212624316
142,1270.0-1848.0,158.86051230972512,370.93413375629723
142,1729.0-2833.0,139.54144609947895,337.3111625162804
142,6043.0-516.0,158.81438422475227,376.9369056669634
142,8024.0-4728.0,144.73753356336024,387.2822829728591
142,9790.0-4406.0,154.74013524795208,390.1469216051855
142,2776.0-1283.0,124.49853489612593,358.5753941602067
142,6277.0-4652.0,159.5326561504177,394.8151451575302
142,7248.0-3583.0,160.17449022207776,400.6887441024969
142,9837.0-3205.0,139.3479720415342,367.35284140276787
142,411.0-2197.0,160.6020436627342,406.63740332653447
142,2821.0-1675.0,164.21301555644473,411.6454915650695
142,835.0-3804.0,169.0397153630187,416.34634251268426
142,3300.0-3033.0,161.2149049157232,465.67715788457735
142,8222.0-3140.0,163.12882016546752,471.32928432108685
142,5093.0-3305.0,198.85454529065063,510.75944362470955
142,6303.0-1855.0,199.75822895240006,516.552149758319
142,4467.0-2076.0,202.06758308093353,521.9479368996217
142,1179.0-1429.0,168.50578043351146,494.4266935896633
142,9867.0-2159.0,171.58084989369905,505.8918317449134
142,5742.0-2636.0,173.25853916828692,511.5924145347801
142,1977.0-829.0,174.75435714805593,517.3345217865783
144,1270.0-1848.0,158.16357314297207,368.0806465926166
144,1729.0-2833.0,139.09808415666976,334.40745051556246
144,6043.0-516.0,158.09106746466574,374.0899904838182
144,8024.0-4728.0,143.75983545268613,384.51240579149726
144,9790.0-4406.0,153.892421235751,387.3345393144998
144,2776.0-1283.0,123.74623561229879,355.7360000376873
144,6277.0-4652.0,158.73406167827173,391.9884226623951
144,7248.0-3583.0,159.35440442086937,397.8681816631772
144,9837.0-3205.0,138.79718707216279,364.4675772704986
144,411.0-2197.0,159.75490642232904,403.8248472486289
144,2821.0-1675.0,163.39796558254028,408.82346981896563
144,835.0-3804.0,168.28363419519226,413.5079530991078
144,3300.0-3033.0,160.59225710592617,462.8065442044734
144,8222.0-3140.0,162.52571737716352,468.45450081233616
144,5093.0-3305.0,198.09154898462677,507.92290527093417
144,6303.0-1855.0,198.93305632457887,513.733071304331
144,4467.0-2076.0,201.27664789628125,519.1190617293246
144,1179.0-1429.0,167.85611607524524,491.56207329771473
144,9867.0-2159.0,170.92130723875076,503.02946966408774
144,5742.0-2636.0,172.61247730740556,508.72697961711765
144,1977.0-829.0,174.08978905160373,514.473322310725
146,1270.0-1848.0,157.46663397621901,365.2271594289359
146,1729.0-2833.0,138.65472221386057,331.50373851484454
146,6043.0-516.0,157.36775070457918,371.243075300673
146,8024.0-4728.0,142.78213734201202,381.7425286101354
146,9790.0-4406.0,153.04470722354986,384.5221570238141
146,2776.0-1283.0,122.99393632847165,352.89660591516787
146,6277.0-4652.0,157.93546720612576,389.16170016726005
146,7248.0-3583.0,158.53431861966095,395.0476192238575
146,9837.0-3205.0,138.24640210279136,361.5823131382294
146,411.0-2197.0,158.9077691819239,401.0122911707233
146,2821.0-1675.0,162.5829156086358,406.00144807286176
146,835.0-3804.0,167.52755302736583,410.66956368553133
146,3300.0-3033.0,159.96960929612914,459.9359305243695
146,8222.0-3140.0,161.92261458885952,465.5797173035855
146,5093.0-3305.0,197.3285526786029,505.0863669171588
146,6303.0-1855.0,198.10788369675768,510.913992850343
146,4467.0-2076.0,200.48571271162896,516.2901865590275
146,1179.0-1429.0,167.20645171697902,488.6974530057662
146,9867.0-2159.0,170.26176458380246,500.16710758326207
146,5742.0-2636.0,171.9664154465242,505.8615446994552
146,1977.0-829.0,173.42522095515153,511.61212283487185
148,1270.0-1848.0,156.76969480946596,362.37367226525527
148,1729.0-2833.0,138.21136027105138,328.6000265141266
148,6043.0-516.0,156.64443394449265,368.3961601175278
148,8024.0-4728.0,141.8044392313379,378.9726514287736
148,9790.0-4406.0,152.19699321134877,381.70977473312837
148,2776.0-1283.0,122.2416370446445,350.05721179264845
148,6277.0-4652.0,157.1368727339798,386.334977672125
148,7248.0-3583.0,157.71423281845256,392.2270567845378
148,9837.0-3205.0,137.69561713341994,358.69704900596014
148,411.0-2197.0,158.06063194151875,398.1997350928177
148,2821.0-1675.0,161.76786563473132,403.1794263267579
148,835.0-3804.0,166.7714718595394,407.83117427195486
148,3300.0-3033.0,159.3469614863321,457.06531684426557
148,8222.0-3140.0,161.31951180055552,462.7049337948348
148,5093.0-3305.0,196.56555637257904,502.2498285633834
148,6303.0-1855.0,197.2827110689365,508.09491439635497
148,4467.0-2076.0,199.69477752697668,513.4613113887303
148,1179.0-1429.0,166.5567873587128,485.83283271381765
148,9867.0-2159.0,169.60222192885416,497.3047455024364
148,5742.0-2636.0,171.32035358564283,502.9961097817927
148,1977.0-829.0,172.76065285869933,508.75092335901866
150,1270.0-1848.0,156.0727556427129,359.5201851015746
150,1729.0-2833.0,137.7679983282422,325.6963145134087
150,6043.0-516.0,155.9211171844061,365.5492449343826
150,8024.0-4728.0,140.8267411206638,376.20277424741175
150,9790.0-4406.0,151.34927919914765,378.89739244244265
150,2776.0-1283.0,121.48933776081736,347.217817670129
150,6277.0-4652.0,156.33827826183384,383.5082551769899
150,7248.0-3583.0,156.89414701724414,389.4064943452181
150,9837.0-3205.0,137.14483216404852,355.8117848736909
150,411.0-2197.0,157.2134947011136,395.38717901491214
150,2821.0-1675.0,160.95281566082687,400.357404580654
150,835.0-3804.0,166.01539069171295,404.9927848583784
150,3300.0-3033.0,158.72431367653508,454.19470316416164
150,8222.0-3140.0,160.71640901225152,459.8301502860841
150,5093.0-3305.0,195.80256006655517,499.413290209608
150,6303.0-1855.0,196.4575384411153,505.27583594236694
150,4467.0-2076.0,198.9038423423244,510.63243621843316
150,1179.0-1429.0,165.90712300044657,482.9682124218691
150,9867.0-2159.0,168.94267927390587,494.4423834216107
150,5742.0-2636.0,170.67429172476147,500.13067486413024
150,1977.0-829.0,172.09608476224713,505.88972388316546
152,1270.0-1848.0,155.37581647595985,356.66669793789396
152,1729.0-2833.0,137.324636385433,322.7926025126908
152,6043.0-516.0,155.19780042431955,362.7023297512374
152,8024.0-4728.0,139.84904300998969,373.4328970660499
152,9790.0-4406.0,150.50156518694655,376.08501015175693
152,2776.0-1283.0,120.73703847699022,344.3784235476096
152,6277.0-4652.0,155.53968378968787,380.68153268185483
152,7248.0-3583.0,156.07406121603574,386.5859319058984
152,9837.0-3205.0,136.5940471946771,352.92652074142165
152,411.0-2197.0,156.36635746070846,392.57462293700655
152,2821.0-1675.0,160.13776568692242,397.53538283455015
152,835.0-3804.0,165.25930952388651,402.15439544480193
152,3300.0-3033.0,158.10166586673805,451.3240894840577
152,8222.0-3140.0,160.11330622394752,456.95536677733344
152,5093.0-3305.0,195.0395637605313,496.57675185583264
152,6303.0-1855.0,195.63236581329411,502.4567574883789
152,4467.0-2076.0,198.1129071576721,507.803561048136
152,1179.0-1429.0,165.25745864218035,480.10359212992057
152,9867.0-2159.0,168.28313661895757,491.58002134078504
152,5742.0-2636.0,170.0282298638801,497.2652399464678
152,1977.0-829.0,171.43151666579493,503.02852440731226
154,1270.0-1848.0,154.6788773092068,353.8132107742133
154,1729.0-2833.0,136.8812744426238,319.8888905119729
154,6043.0-516.0,154.474483664233,359.8554145680922
154,8024.0-4728.0,138.87134489931557,370.6630198846881
154,9790.0-4406.0,149.65385117474545,373.2726278610712
154,2776.0-1283.0,119.98473919316308,341.5390294250902
154,6277.0-4652.0,154.7410893175419,377.85481018671976
154,7248.0-3583.0,155.25397541482735,383.7653694665787
154,9837.0-3205.0,136.04326222530568,350.0412566091524
154,411.0-2197.0,155.5192202203033,389.76206685910097
154,2821.0-1675.0,159.32271571301794,394.7133610884463
154,835.0-3804.0,164.50322835606008,399.31600603122547
154,3300.0-3033.0,157.47901805694102,448.4534758039538
154,8222.0-3140.0,159.51020343564352,454.08058326858276
154,5093.0-3305.0,194.27656745450744,493.74021350205726
154,6303.0-1855.0,194.80719318547293,499.6376790343909
154,4467.0-2076.0,197.32197197301983,504.9746858778388
154,1179.0-1429.0,164.60779428391413,477.23897183797203
154,9867.0-2159.0,167.62359396400927,488.71765925995936
154,5742.0-2636.0,169.38216800299875,494.3998050288053
154,1977.0-829.0,170.76694856934273,500.16732493145906
156,1270.0-1848.0,153.98193814245374,350.95972361053265
156,1729.0-2833.0,136.43791249981462,316.98517851125496
156,6043.0-516.0,153.75116690414646,357.008499384947
156,8024.0-4728.0,137.89364678864146,367.89314270332625
156,9790.0-4406.0,148.80613716254436,370.4602455703855
156,2776.0-1283.0,119.23243990933594,338.69963530257075
