fri_sam_time,fri_sam_id,fri_sam_x,fri_sam_y
140,68.0-3087.0,148.66332751602036,303.82462823255474
140,9121.0-3953.0,103.84096649239957,300.13551460295105
140,9921.0-4794.0,110.1447269114036,279.2072857807176
140,7920.0-1426.0,135.76245671334843,249.14767815443236
140,6249.0-2390.0,72.23089060677489,250.47378408888625
140,1957.0-1912.0,98.9051016433677,224.92328630149228
140,1194.0-3693.0,63.20886212779386,177.35531877232197
140,9820.0-620.0,71.71931483371887,156.52295113164902
140,5873.0-2358.0,72.43609315191023,136.93468496982035
140,1071.0-1146.0,57.560947208518954,83.39975257571193
142,5333.0-217.0,145.74314187054003,389.6724658044126
142,68.0-3087.0,152.38425788985458,312.21590912866014
142,9121.0-3953.0,106.16767798022309,309.0150039788496
142,9921.0-4794.0,112.8991893491597,287.96353238547107
142,7920.0-1426.0,139.8587993698489,257.36223199288276
142,6249.0-2390.0,73.6795051470892,259.5380233751063
142,1957.0-1912.0,101.89624410320226,233.60153409175734
142,1194.0-3693.0,64.77388045719945,186.400186684729
142,9820.0-620.0,74.31861313752444,165.32650531459691
142,5873.0-2358.0,75.66338759787865,145.5279083745322
142,1071.0-1146.0,62.02103891895715,91.42262611695301
144,5333.0-217.0,152.2013757375895,396.195512120572
144,68.0-3087.0,156.1051882636888,320.60719002476554
144,9121.0-3953.0,108.4943894680466,317.8944933547482
144,9921.0-4794.0,115.6536517869158,296.71977899022454
144,7920.0-1426.0,143.95514202634936,265.57678583133315
144,6249.0-2390.0,75.12811968740351,268.6022626613264
144,1957.0-1912.0,104.88738656303683,242.2797818820224
144,1194.0-3693.0,66.33889878660506,195.44505459713602
144,9820.0-620.0,76.91791144132999,174.1300594975448
144,5873.0-2358.0,78.89068204384708,154.12113177924402
144,1071.0-1146.0,66.48113062939535,99.4454996581941
146,68.0-3087.0,159.82611863752302,328.99847092087094
146,9121.0-3953.0,110.82110095587012,326.77398273064676
146,9921.0-4794.0,118.4081142246719,305.476025594978
146,7920.0-1426.0,148.05148468284983,273.79133966978355
146,6249.0-2390.0,76.57673422771782,277.66650194754646
146,1957.0-1912.0,107.87852902287139,250.9580296722875
146,1194.0-3693.0,67.90391711601066,204.48992250954305
146,9820.0-620.0,79.51720974513555,182.9336136804927
146,5873.0-2358.0,82.1179764898155,162.71435518395586
146,1071.0-1146.0,70.94122233983354,107.46837319943518
148,68.0-3087.0,163.54704901135725,337.38975181697634
148,9121.0-3953.0,113.14781244369365,335.65347210654534
148,9921.0-4794.0,121.16257666242802,314.2322721997315
148,7920.0-1426.0,152.1478273393503,282.00589350823395
148,6249.0-2390.0,81.47413859758846,285.4301575531383
148,1957.0-1912.0,110.86967148270595,259.6362774625526
148,1194.0-3693.0,69.46893544541626,213.53479042195008
148,9820.0-620.0,82.11650804894111,191.7371678634406
148,5873.0-2358.0,85.34527093578393,171.3075785886677
148,1071.0-1146.0,75.40131405027174,115.49124674067626
148,9000.0-2084.0,49.1850215878554,67.22134927455204
150,68.0-3087.0,167.26797938519147,345.78103271308174
150,9121.0-3953.0,118.71334994027575,342.9530412923538
150,9921.0-4794.0,124.88908184730603,322.621078850939
150,7920.0-1426.0,151.05249637657496,291.1195737750774
150,6249.0-2390.0,86.46385780486702,293.1348068090604
150,1957.0-1912.0,113.86081394254052,268.31452525281765
150,1194.0-3693.0,71.03395377482187,222.5796583343571
150,9820.0-620.0,84.71580635274668,200.54072204638848
150,5873.0-2358.0,88.57256538175237,179.90080199337953
150,1071.0-1146.0,79.86140576070994,123.51412028191734
150,9000.0-2084.0,53.399142159496435,75.37610897254055
152,68.0-3087.0,170.9889097590257,354.17231360918714
152,9121.0-3953.0,124.3868046776463,350.1690532981139
152,9921.0-4794.0,128.65574719965826,330.99193006498257
152,6249.0-2390.0,91.56701092982357,300.76479672435596
152,1957.0-1912.0,116.85195640237508,276.9927730430827
152,1194.0-3693.0,72.59897210422747,231.62452624676413
152,9820.0-620.0,87.31510465655224,209.34427622933637
152,5873.0-2358.0,91.79985982772081,188.49402539809137
152,1071.0-1146.0,84.32149747114815,131.53699382315844
152,9000.0-2084.0,57.61326273113747,83.53086867052906
152,5359.0-31.0,47.38985443799131,67.90099523468245
154,68.0-3087.0,174.70984013285994,362.56359450529254
154,9121.0-3953.0,130.19124928952456,357.28012499455343
154,9921.0-4794.0,132.47177864995007,339.3403923122859
154,6249.0-2390.0,96.81556359409582,308.29550803568816
154,1957.0-1912.0,119.84309886220964,285.67102083334777
154,1194.0-3693.0,74.16399043363307,240.66939415917116
154,9820.0-620.0,89.91440296035779,218.14783041228426
154,5873.0-2358.0,95.02715427368923,197.0872488028032
154,1071.0-1146.0,88.78158918158636,139.55986736439954
154,9000.0-2084.0,61.8273833027785,91.68562836851757
154,5359.0-31.0,49.54539821343159,76.82358168460976
156,68.0-3087.0,178.43077050669416,370.95487540139794
156,9121.0-3953.0,136.1607327757177,364.2532293844456
156,9921.0-4794.0,136.3510763560588,347.6596451171744
156,6249.0-2390.0,102.26287384404321,315.6837235824277
156,1957.0-1912.0,122.8342413220442,294.34926862361283
156,1194.0-3693.0,75.72900876303868,249.7142620715782
156,9820.0-620.0,92.51370126416336,226.95138459523216
156,5873.0-2358.0,98.25444871965767,205.68047220751504
156,1071.0-1146.0,93.24168089202455,147.58274090564063
156,9000.0-2084.0,66.04150387441953,99.84038806650608
156,5359.0-31.0,51.70094198887187,85.74616813453707
156,3006.0-2184.0,48.151053787526415,67.67764737382308
158,68.0-3087.0,182.15170088052838,379.34615629750334
158,9121.0-3953.0,142.34998504742927,371.032025313029
158,9921.0-4794.0,140.3167286740943,355.93808214458033
158,6249.0-2390.0,108.01354470588467,322.8383516344674
158,1957.0-1912.0,125.82538378187877,303.0275164138779
158,1194.0-3693.0,77.29402709244428,258.75912998398525
158,9820.0-620.0,95.11299956796893,235.75493877818005
158,5873.0-2358.0,101.48174316562611,214.27369561222687
158,1071.0-1146.0,97.70177260246274,155.60561444688173
158,9000.0-2084.0,70.25562444606057,107.99514776449459
158,5359.0-31.0,53.85648576431215,94.66875458446438
158,3006.0-2184.0,50.80438726616513,76.4650667546994
160,68.0-3087.0,173.6708419144259,375.8341840422962
160,9121.0-3953.0,148.85969617731266,377.50370043850756
160,9921.0-4794.0,144.41351519786525,364.15241462524574
160,6249.0-2390.0,114.34977611099065,329.479969622971
160,1957.0-1912.0,129.03432789006308,311.6276091828435
160,1194.0-3693.0,81.68346453101013,266.82087650053995
160,9820.0-620.0,97.71229787177448,244.55849296112794
160,5873.0-2358.0,104.70903761159454,222.8669190169387
160,1071.0-1146.0,102.16186431290095,163.62848798812283
160,9000.0-2084.0,74.4697450177016,116.1499074624831
160,5359.0-31.0,56.012029539752426,103.59134103439169
160,3006.0-2184.0,53.457720744803844,85.25248613557572
160,6121.0-4591.0,49.808018652935544,67.04107686443025
162,9121.0-3953.0,155.92714904564983,383.3611766764533
162,9921.0-4794.0,148.75892250798086,372.2379791221414
162,1957.0-1912.0,132.27204040725454,320.21691273902826
162,9820.0-620.0,100.31159617558004,253.36204714407583
162,5873.0-2358.0,107.93633205756298,231.46014242165054
162,1071.0-1146.0,106.62195602333915,171.65136152936392
162,9000.0-2084.0,78.68386558934263,124.30466716047161
162,5359.0-31.0,58.167573315192705,112.513927484319
162,3006.0-2184.0,56.11105422344256,94.03990551645205
162,6121.0-4591.0,53.85490735064672,75.28010652772213
164,1957.0-1912.0,135.54664089983083,328.79222086983526
164,9820.0-620.0,102.9108944793856,262.16560132702375
164,5873.0-2358.0,111.16362650353142,240.05336582636238
164,1071.0-1146.0,111.08204773377736,179.67423507060502
164,9000.0-2084.0,82.89798616098366,132.45942685846012
164,5359.0-31.0,60.323117090632984,121.4365139342463
164,3006.0-2184.0,58.76438770208127,102.82732489732838
164,6121.0-4591.0,57.901796048357895,83.519136191014
164,6257.0-3530.0,47.51694531779444,67.77099857698768
166,1957.0-1912.0,138.87161665918356,337.34812258292095
166,9820.0-620.0,105.51019278319117,270.96915550997164
166,5873.0-2358.0,114.39092094949984,248.64658923107422
166,1071.0-1146.0,115.54213944421556,187.69710861184612
166,9000.0-2084.0,87.1121067326247,140.61418655644863
166,5359.0-31.0,62.47866086607326,130.35910038417362
166,3006.0-2184.0,61.41772118071999,111.61474427820471
166,6121.0-4591.0,61.94868474606907,91.75816585430587
166,6257.0-3530.0,49.00935103402784,76.82813074464536
168,1957.0-1912.0,142.2731132654262,345.8738916838283
168,9820.0-620.0,108.38840288335052,279.6855093660061
168,5873.0-2358.0,117.61821539546828,257.23981263578605
168,1071.0-1146.0,120.00223115465377,195.71998215308722
168,9000.0-2084.0,91.32622730426573,148.76894625443714
168,5359.0-31.0,64.63420464151355,139.28168683410092
168,3006.0-2184.0,64.07105465935871,120.40216365908103
168,6121.0-4591.0,65.99557344378024,99.99719551759775
168,6257.0-3530.0,50.50175675026124,85.88526291230306
170,1957.0-1912.0,145.81956611277633,354.34038978669156
170,9820.0-620.0,111.25940802216192,288.40423905657366
170,5873.0-2358.0,121.22249003341557,265.68185754555265
170,1071.0-1146.0,124.46232286509198,203.7428556943283
170,9000.0-2084.0,95.54034787590676,156.92370595242565
170,5359.0-31.0,66.78974841695383,148.20427328402823
170,3006.0-2184.0,66.72438813799742,129.18958303995734
170,6121.0-4591.0,70.04246214149141,108.23622518088962
170,6257.0-3530.0,51.994162466494636,94.94239507996076
172,9820.0-620.0,114.1214079938958,297.12592892070325
172,5873.0-2358.0,124.88610407292454,274.0983205849641
172,1071.0-1146.0,128.92241457553018,211.7657292355694
172,9000.0-2084.0,99.7544684475478,165.07846565041416
172,5359.0-31.0,68.9452921923941,157.12685973395554
172,3006.0-2184.0,69.37772161663614,137.97700242083366
172,6121.0-4591.0,74.08935083920258,116.47525484418149
172,6257.0-3530.0,53.486568182728035,103.99952724761846
174,9820.0-620.0,116.97158718708052,305.85148887356604
174,5873.0-2358.0,128.62464627826887,282.4817697619511
174,1071.0-1146.0,133.3825062859684,219.7886027768105
174,9000.0-2084.0,103.96858901918883,173.23322534840267
174,5359.0-31.0,71.10083596783439,166.04944618388285
174,3006.0-2184.0,72.03105509527485,146.76442180170997
174,6121.0-4591.0,78.13623953691375,124.71428450747337
174,6257.0-3530.0,54.978973898961435,113.05665941527616
176,9820.0-620.0,119.80500864675918,314.58250489440223
176,5873.0-2358.0,132.463139016448,290.8199285169288
176,1071.0-1146.0,137.8425979964066,227.8114763180516
176,9000.0-2084.0,108.18270959082986,181.38798504639118
176,5359.0-31.0,73.25637974327466,174.97203263381016
176,3006.0-2184.0,74.68438857391357,155.5518411825863
176,6121.0-4591.0,82.18312823462492,132.95331417076522
176,6257.0-3530.0,56.471379615194834,122.11379158293386
176,1498.0-3730.0,50.93012497522963,66.65436878332456
178,9820.0-620.0,122.61113595731251,323.3223314053367
178,5873.0-2358.0,136.44739211209162,299.0894294204973
178,1071.0-1146.0,142.3026897068448,235.8343498592927
178,9000.0-2084.0,112.3968301624709,189.5427447443797
178,5359.0-31.0,75.41192351871494,183.89461908373747
178,3006.0-2184.0,77.33772205255228,164.3392605634626
178,6121.0-4591.0,86.23001693233608,141.1923438340571
178,6257.0-3530.0,57.96378533142824,131.17092375059156
178,1498.0-3730.0,55.04548140988821,74.85941353274427
180,9820.0-620.0,125.35527367479708,332.08181918212733
180,5873.0-2358.0,140.6839014105326,307.23258033942847
180,1071.0-1146.0,140.82294758017665,244.89355960202576
180,9000.0-2084.0,116.61095073411194,197.6975044423682
180,5359.0-31.0,77.56746729415522,192.81720553366478
180,3006.0-2184.0,79.991055531191,173.12667994433892
180,6121.0-4591.0,90.27690563004725,149.431373497349
180,6257.0-3530.0,59.45619104766165,140.22805591824925
180,1498.0-3730.0,59.16083784454679,83.06445828216398
180,8310.0-3169.0,48.06843430414289,67.4868383250227
182,9000.0-2084.0,120.82507130575297,205.8522641403567
182,5359.0-31.0,79.7230110695955,201.73979198359208
182,3006.0-2184.0,82.64438900982971,181.91409932521523
182,6121.0-4591.0,94.32379432775843,157.67040316064086
182,6257.0-3530.0,60.94859676389505,149.28518808590695
182,1498.0-3730.0,63.27619427920537,91.2695030315837
182,8310.0-3169.0,49.05869042137807,76.61253340794894
184,9000.0-2084.0,125.03919187739402,214.00702383834522
184,5359.0-31.0,81.87855484503578,210.6623784335194
184,3006.0-2184.0,85.29772248846842,190.70151870609155
184,6121.0-4591.0,98.37068302546962,165.90943282393272
184,6257.0-3530.0,62.441002480128454,158.34232025356465
184,1498.0-3730.0,67.39155071386395,99.47454778100341
184,8310.0-3169.0,50.048946538613244,85.73822849087519
184,4383.0-763.0,50.54117230421371,66.87654177155883
186,9000.0-2084.0,129.25331244903506,222.16178353633373
186,5359.0-31.0,84.03409862047606,219.5849648834467
186,3006.0-2184.0,87.95105596710714,199.48893808696786
186,6121.0-4591.0,102.41757172318079,174.1484624872246
186,6257.0-3530.0,63.93340819636185,167.39945242122235
186,1498.0-3730.0,71.50690714852253,107.67959253042312
186,8310.0-3169.0,51.03920265584842,94.86392357380143
186,4383.0-763.0,53.74075677518304,75.48012109282959
188,9000.0-2084.0,130.56822458500417,231.24638171120898
188,5359.0-31.0,86.18964239591634,228.507551333374
188,3006.0-2184.0,90.60438944574585,208.27635746784418
188,6121.0-4591.0,106.46446042089195,182.3874921505165
188,6257.0-3530.0,65.42581391259526,176.45658458888005
188,1498.0-3730.0,75.62226358318111,115.88463727984283
188,8310.0-3169.0,52.0294587730836,103.98961865672767
188,4383.0-763.0,56.940341246152364,84.08370041410035
188,5684.0-2641.0,52.89373949311376,65.687322950506
190,9000.0-2084.0,131.84730731498092,240.33609376903243
190,5359.0-31.0,88.34518617135662,237.43013778330132
190,3006.0-2184.0,93.25772292438457,217.0637768487205
190,6121.0-4591.0,110.51134911860314,190.62652181380835
190,6257.0-3530.0,66.91821962882867,185.51371675653775
190,1498.0-3730.0,79.73762001783969,124.08968202926255
190,8310.0-3169.0,53.019714890318774,113.11531373965391
190,4383.0-763.0,60.13992571712169,92.6872797353711
190,5684.0-2641.0,58.182481506646475,73.18986424253231
192,9000.0-2084.0,133.08238360283357,249.43188974780472
192,5359.0-31.0,90.5007299467969,246.35272423322863
192,3006.0-2184.0,95.91105640302328,225.8511962295968
192,6121.0-4591.0,114.55823781631432,198.8655514771002
192,6257.0-3530.0,68.41062534506207,194.57084892419545
192,1498.0-3730.0,83.85297645249827,132.29472677868227
192,8310.0-3169.0,54.00997100755395,122.24100882258016
192,4383.0-763.0,63.33951018809102,101.29085905664186
192,5684.0-2641.0,63.47122352017919,80.69240553455862
192,9514.0-2402.0,52.03279724432912,66.27686815239879
194,9000.0-2084.0,134.26115899441615,258.5351532560453
194,5359.0-31.0,92.65627372223717,255.27531068315594
194,3006.0-2184.0,98.564389881662,234.63861561047312
194,6121.0-4591.0,118.60512651402549,207.1045811403921
194,6257.0-3530.0,69.90303106129548,203.62798109185314
194,1498.0-3730.0,87.96833288715685,140.49977152810197
194,8310.0-3169.0,55.00022712478912,131.3667039055064
194,4383.0-763.0,66.53909465906034,109.89443837791262
194,5684.0-2641.0,68.75996553371189,88.19494682658492
194,9514.0-2402.0,56.19718736274052,74.45713543812627
196,9000.0-2084.0,135.36336047734892,267.64800515955426
196,5359.0-31.0,94.81181749767745,264.19789713308325
196,3006.0-2184.0,102.46843471220916,242.946283868495
196,6121.0-4591.0,120.5982881374635,216.06483920961756
196,6257.0-3530.0,71.39543677752889,212.68511325951084
196,1498.0-3730.0,92.08368932181543,148.7048162775217
196,8310.0-3169.0,55.9904832420243,140.49239898843263
196,4383.0-763.0,69.73867913002967,118.49801769918338
196,5684.0-2641.0,74.0487075472446,95.69748811861123
196,9514.0-2402.0,60.361577481151926,82.63740272385375
196,5026.0-2684.0,51.961003683821374,66.3508565007849
198,9000.0-2084.0,136.35021722755212,276.7740684772638
198,5359.0-31.0,96.96736127311773,273.1204835830106
198,3006.0-2184.0,106.4218450655064,251.2305740917252
198,6121.0-4591.0,122.58197475498,225.02719968706722
198,6257.0-3530.0,72.88784249376229,221.74224542716854
198,1498.0-3730.0,96.199045756474,156.90986102694143
198,8310.0-3169.0,56.980739359259466,149.61809407135885
198,4383.0-763.0,72.938263600999,127.10159702045414
198,5684.0-2641.0,79.33744956077732,103.20002941063754
198,9514.0-2402.0,64.52596759956333,90.81767000958124
198,5026.0-2684.0,55.79019059538837,74.69329292670687
200,9000.0-2084.0,137.12341354752158,285.9207118711571
200,5359.0-31.0,99.12290504855801,282.0430700329379
200,3006.0-2184.0,110.43521873053719,259.4859813953719
200,6121.0-4591.0,124.55417501503408,233.99209478174114
200,6257.0-3530.0,74.3802482099957,230.79937759482624
200,1498.0-3730.0,100.31440219113259,165.11490577636113
200,8310.0-3169.0,57.97099547649464,158.74378915428508
200,4383.0-763.0,76.13784807196832,135.7051763417249
200,5684.0-2641.0,84.62619157431003,110.70257070266385
200,9514.0-2402.0,68.69035771797473,98.99793729530872
200,5026.0-2684.0,59.61937750695535,83.03572935262885
202,5359.0-31.0,101.2784488239983,290.96565648286526
202,3006.0-2184.0,114.52415002869756,267.7042268749855
202,6257.0-3530.0,75.8726539262291,239.85650976248394
202,1498.0-3730.0,104.42975862579117,173.31995052578085
202,8310.0-3169.0,58.96125159372981,167.8694842372113
202,4383.0-763.0,79.33743254293765,144.30875566299565
202,5684.0-2641.0,89.91493358784274,118.20511199469016
202,9514.0-2402.0,72.85474783638614,107.1782045810362
202,5026.0-2684.0,63.44856441852234,91.37816577855082
204,5359.0-31.0,103.4339925994386,299.8882429327926
204,3006.0-2184.0,118.71356022418063,275.8717087475242
204,6257.0-3530.0,77.36505964246251,248.91364193014164
204,1498.0-3730.0,108.54511506044975,181.52499527520058
204,8310.0-3169.0,59.95150771096498,176.99517932013754
204,4383.0-763.0,82.53701701390698,152.9123349842664
204,5684.0-2641.0,95.20367560137545,125.70765328671646
204,9514.0-2402.0,77.01913795479754,115.35847186676368
204,5026.0-2684.0,67.27775133008933,99.7206022044728
206,5359.0-31.0,105.58953637487888,308.81082938271993
206,3006.0-2184.0,123.04875211387768,283.96275498418424
206,6257.0-3530.0,78.85746535869592,257.97077409779934
206,1498.0-3730.0,112.66047149510834,189.73004002462028
206,8310.0-3169.0,60.94176382820015,186.12087440306377
206,4383.0-763.0,85.7366014848763,161.51591430553717
206,5684.0-2641.0,100.49241761490816,133.21019457874277
206,9514.0-2402.0,81.18352807320895,123.53873915249116
206,5026.0-2684.0,71.10693824165632,108.06303863039477
208,5359.0-31.0,107.74508015031917,317.73341583264727
208,3006.0-2184.0,127.63360678750617,291.9149889813685
208,6257.0-3530.0,80.34987107492933,267.02790626545703
208,1498.0-3730.0,116.77582792976692,197.93508477404
208,8310.0-3169.0,61.93201994543533,195.24656948599
208,4383.0-763.0,88.93618595584563,170.11949362680792
208,5684.0-2641.0,105.78115962844088,140.71273587076908
208,9514.0-2402.0,85.34791819162035,131.71900643821866
208,5026.0-2684.0,74.93612515322332,116.40547505631676
210,5359.0-31.0,111.76873447494738,325.98381726531505
210,3006.0-2184.0,132.89215851997352,299.4387215391639
210,6257.0-3530.0,81.84227679116273,276.08503843311473
210,1498.0-3730.0,120.8911843644255,206.14012952345973
210,8310.0-3169.0,62.9222760626705,204.37226456891622
210,4383.0-763.0,92.13577042681496,178.72307294807868
210,5684.0-2641.0,111.06990164197359,148.2152771627954
210,9514.0-2402.0,89.51230831003176,139.89927372394615
210,5026.0-2684.0,78.76531206479031,124.74791148223875
212,5359.0-31.0,115.8649772888348,334.1984208914154
212,6257.0-3530.0,83.33468250739614,285.14217060077243
212,1498.0-3730.0,125.00654079908409,214.34517427287943
212,8310.0-3169.0,63.91253217990567,213.49795965184245
212,4383.0-763.0,95.33535489778428,187.32665226934944
212,5684.0-2641.0,116.3586436555063,155.7178184548217
212,9514.0-2402.0,93.67669842844316,148.07954100967365
212,5026.0-2684.0,82.5944989763573,133.09034790816074
214,5359.0-31.0,120.05021201340806,342.3680431730446
214,6257.0-3530.0,84.82708822362953,294.19930276843013
214,1498.0-3730.0,129.1218972337427,222.55021902229913
214,8310.0-3169.0,64.90278829714084,222.62365473476868
214,4383.0-763.0,98.53493936875361,195.9302315906202
214,5684.0-2641.0,121.64738566903901,163.220359746848
214,9514.0-2402.0,97.84108854685456,156.25980829540114
214,5026.0-2684.0,86.4236858879243,141.43278433408273
216,5359.0-31.0,124.34909321881672,350.4784400995859
216,6257.0-3530.0,86.31949393986294,303.2564349360878
216,1498.0-3730.0,133.23725366840128,230.75526377171883
216,8310.0-3169.0,65.89304441437602,231.7493498176949
216,4383.0-763.0,101.73452383972294,204.53381091189095
216,5684.0-2641.0,126.93612768257172,170.7229010388743
216,9514.0-2402.0,102.00547866526597,164.44007558112864
216,5026.0-2684.0,90.25287279949129,149.77522076000471
218,5359.0-31.0,128.80230741647233,358.50513314430015
218,6257.0-3530.0,87.81189965609634,312.3135671037455
218,1498.0-3730.0,137.35261010305987,238.96030852113856
218,8310.0-3169.0,66.8833005316112,240.87504490062113
218,4383.0-763.0,104.93410831069227,213.1373902331617
218,5684.0-2641.0,132.22486969610443,178.22544233090062
218,9514.0-2402.0,106.16986878367737,172.62034286685613
218,5026.0-2684.0,94.08205971105828,158.1176571859267
220,5359.0-31.0,133.4879548710766,366.39839773225276
220,6257.0-3530.0,89.30430537232974,321.3706992714032
220,1498.0-3730.0,137.65525219907514,248.13458373425405
220,8310.0-3169.0,67.87355664884637,250.00073998354736
220,4383.0-763.0,108.1336927816616,221.74096955443247
220,5684.0-2641.0,137.51361170963716,185.72798362292693
220,9514.0-2402.0,110.33425890208878,180.80061015258363
220,5026.0-2684.0,97.91124662262527,166.4600936118487
222,5359.0-31.0,138.60671009068747,374.017929405917
222,6257.0-3530.0,90.79671108856314,330.4278314390609
222,1498.0-3730.0,137.84680265934315,257.31185055752104
222,8310.0-3169.0,68.86381276608155,259.1264350664736
222,4383.0-763.0,110.81002976361061,230.52141022010056
222,5684.0-2641.0,142.8023537231699,193.23052491495324
222,9514.0-2402.0,114.49864902050018,188.98087743831113
222,5026.0-2684.0,101.74043353419226,174.80253003777068
224,6257.0-3530.0,97.0294285532358,337.1666852681501
224,1498.0-3730.0,137.888455878054,266.4910217038521
224,8310.0-3169.0,69.85406888331671,268.2521301493999
224,4383.0-763.0,113.49190622576701,239.30016050507834
224,5684.0-2641.0,148.09109573670258,200.73306620697954
224,9514.0-2402.0,118.66303913891159,197.16114472403862
224,5026.0-2684.0,105.56962044575926,183.14496646369267
226,1498.0-3730.0,137.70751477964365,275.66850383367245
226,8310.0-3169.0,70.84432500055189,277.37782523232613
226,4383.0-763.0,116.18080203366472,248.07676333638705
226,5684.0-2641.0,153.3798377502353,208.23560749900585
226,9514.0-2402.0,122.82742925732299,205.34141200976612
226,5026.0-2684.0,109.39880735732625,191.48740288961466
228,1498.0-3730.0,137.12753255544627,284.82942838002043
228,8310.0-3169.0,71.83458111778707,286.5035203152524
228,4383.0-763.0,118.87910651060061,256.8504781068827
228,5684.0-2641.0,158.66857976376804,215.73814879103216
228,9514.0-2402.0,126.9918193757344,213.5216792954936
228,5026.0-2684.0,113.22799426889324,199.82983931553665
230,8310.0-3169.0,77.8366829528533,293.4485682982227
230,4383.0-763.0,121.5912320510094,265.61993036898707
230,5684.0-2641.0,163.95732177730073,223.24069008305847
230,9514.0-2402.0,131.1562094941458,221.7019465812211
230,5026.0-2684.0,117.05718118046023,208.17227574145863
232,4383.0-763.0,124.32759540744692,274.38184987933477
232,5684.0-2641.0,169.24606379083343,230.74323137508478
232,9514.0-2402.0,135.3205996125572,229.8822138669486
232,5026.0-2684.0,120.88636809202723,216.51471216738062
234,5684.0-2641.0,174.53480580436616,238.24577266711108
234,9514.0-2402.0,139.4849897309686,238.0624811526761
234,5026.0-2684.0,124.71555500359422,224.8571485933026
236,5684.0-2641.0,179.82354781789886,245.7483139591374
236,9514.0-2402.0,143.64937984938,246.2427484384036
236,5026.0-2684.0,128.5447419151612,233.1995850192246
238,5684.0-2641.0,185.11228983143158,253.2508552511637
238,9514.0-2402.0,147.81376996779142,254.4230157241311
238,5026.0-2684.0,132.3739288267282,241.5420214451466
240,5684.0-2641.0,190.40103184496428,260.75339654319004
240,9514.0-2402.0,151.97816008620282,262.60328300985856
240,5026.0-2684.0,136.20311573829517,249.88445787106858
242,5684.0-2641.0,195.689773858497,268.25593783521634
242,9514.0-2402.0,156.14255020461422,270.78355029558605
242,5026.0-2684.0,140.03230264986215,258.22689429699057
244,5684.0-2641.0,200.97851587202973,275.75847912724265
244,9514.0-2402.0,160.30694032302563,278.96381758131355
244,5026.0-2684.0,143.86148956142915,266.5693307229125
246,5684.0-2641.0,206.26725788556246,283.26102041926896
246,9514.0-2402.0,164.47133044143703,287.14408486704104
246,5026.0-2684.0,147.69067647299613,274.9117671488345
248,5684.0-2641.0,201.42952483994415,291.06199836460365
248,9514.0-2402.0,168.63572055984844,295.32435215276854
248,5026.0-2684.0,151.5198633845631,283.25420357475645
250,9514.0-2402.0,172.80011067825984,303.50461943849604
250,5026.0-2684.0,155.3490502961301,291.5966400006784
252,9514.0-2402.0,176.96450079667125,311.68488672422353
252,5026.0-2684.0,159.1782372076971,299.93907642660037
254,9514.0-2402.0,169.80167480806813,317.4253433072191
254,5026.0-2684.0,163.00742411926407,308.2815128525223
254,6221.0-2189.0,57.1899334767585,64.26738328421771
256,5026.0-2684.0,157.92623381226352,315.9261464597209
256,6221.0-2189.0,62.42861030938091,71.80496797479407
258,6221.0-2189.0,67.66728714200332,79.34255266537042
258,7854.0-3900.0,57.787061496522995,63.93595324735878
260,6221.0-2189.0,72.90596397462573,86.88013735594677
260,7854.0-3900.0,63.35945670257323,71.23028869288459
262,6221.0-2189.0,78.14464080724815,94.41772204652312
262,7854.0-3900.0,68.93185190862347,78.52462413841039
262,2726.0-1382.0,57.98130848050096,63.90009267735516
264,6221.0-2189.0,83.38331763987055,101.95530673709948
264,7854.0-3900.0,74.5042471146737,85.81895958393619
264,2726.0-1382.0,63.48454102419249,71.24674834468573
266,6221.0-2189.0,88.62199447249297,109.49289142767583
266,7854.0-3900.0,80.07664232072395,93.113295029462
266,2726.0-1382.0,68.98777356788402,78.5934040120163
266,8019.0-4791.0,56.722216513488966,64.7364531802331
268,6221.0-2189.0,93.86067130511537,117.03047611825218
268,7854.0-3900.0,85.64903752677418,100.4076304749878
268,2726.0-1382.0,74.49100611157554,85.94005967934686
268,8019.0-4791.0,60.70294744383184,73.00765014224999
270,6221.0-2189.0,99.09934813773778,124.56806080882853
270,7854.0-3900.0,91.22143273282441,107.7019659205136
270,2726.0-1382.0,79.99423865526707,93.28671534667743
270,8019.0-4791.0,64.6836783741747,81.27884710426687
272,6221.0-2189.0,103.10020700618813,132.82954047284804
272,7854.0-3900.0,96.79382793887466,114.9963013660394
272,2726.0-1382.0,85.4974711989586,100.63337101400799
272,8019.0-4791.0,68.66440930451758,89.55004406628376
274,6221.0-2189.0,107.58087354016334,140.84094143245431
274,7854.0-3900.0,100.4886038502917,123.39913118037447
274,2726.0-1382.0,89.9230572182288,108.67533012297554
274,8019.0-4791.0,72.64514023486045,97.82124102830065
274,8759.0-1789.0,58.20473275426437,64.02779621849218
276,8019.0-4791.0,76.62587116520332,106.09243799031753
278,8019.0-4791.0,80.6066020955462,114.36363495233442
278,5010.0-3417.0,58.937209494443195,63.61957777393609
280,8019.0-4791.0,84.58733302588907,122.63483191435131
280,5010.0-3417.0,64.3427044667303,71.03844170508113
282,8019.0-4791.0,88.56806395623192,130.9060288763682
282,5010.0-3417.0,69.74819943901738,78.45730563622617
284,8019.0-4791.0,91.74969308852334,139.51626429642613
284,5010.0-3417.0,75.15369441130449,85.8761695673712
286,8019.0-4791.0,95.12314097869738,148.05317048406496
286,5010.0-3417.0,80.55918938359159,93.29503349851625
