fri_ssm_time,fri_ssm_id,fri_ssm_x,fri_ssm_y
290,5992.0-1456.0,79.02241686425758,140.5929460984883
290,1514.0-1676.0,76.56962879510425,135.22020349790017
290,6576.0-367.0,78.83048266331765,128.16999984853481
292,7081.0-3984.0,166.59570351617242,380.18431112855944
292,5578.0-4829.0,139.62915344029489,383.515332819675
292,1472.0-148.0,116.97123212124876,279.670844262878
292,5939.0-570.0,120.73228530606731,259.66426620570775
292,9508.0-1629.0,102.11213204451917,222.69506560078844
292,1936.0-2289.0,96.96450508527133,180.87055750259304
292,9204.0-4395.0,88.95242812164555,177.53932745632986
292,2526.0-1740.0,87.99216047154553,171.6640208131324
292,1826.0-4509.0,91.53732642447179,164.11291294517162
292,7065.0-3633.0,87.63635147345494,153.05260346653165
292,9001.0-3896.0,80.37924382527707,149.43107279226035
292,5992.0-1456.0,79.97308064009002,143.37221787015167
292,1514.0-1676.0,77.49119006508579,138.00926033151163
292,6576.0-367.0,79.8997580395238,130.90582940559497
294,7081.0-3984.0,167.68476176163708,382.9123260356724
294,5578.0-4829.0,140.5003695707049,386.3205236598066
294,1472.0-148.0,117.89263161547717,282.45995454529435
294,5939.0-570.0,121.77011248812009,262.4121795841892
294,9508.0-1629.0,103.04937549373862,225.4788917290407
294,1936.0-2289.0,98.03796884127897,183.60474636951187
294,9204.0-4395.0,89.88336724746837,180.3252681483506
294,2526.0-1740.0,88.93866547432467,174.44471164009587
294,1826.0-4509.0,92.61651774294701,166.84484619720624
294,7065.0-3633.0,88.71237053565048,155.78578772179816
294,9001.0-3896.0,81.29258170049917,152.22283336958958
294,5992.0-1456.0,80.92374441592246,146.15148964181503
294,1514.0-1676.0,78.41275133506733,140.79831716512308
294,6576.0-367.0,80.96903341572995,133.64165896265513
296,7081.0-3984.0,168.77382000710173,385.6403409427853
296,5578.0-4829.0,141.3715857011149,389.1257144999382
296,1472.0-148.0,118.81403110970558,285.2490648277107
296,5939.0-570.0,122.80793967017287,265.1600929626706
296,9508.0-1629.0,103.98661894295807,228.26271785729296
296,1936.0-2289.0,99.11143259728661,186.3389352364307
296,9204.0-4395.0,90.81430637329119,183.11120884037135
296,2526.0-1740.0,89.8851704771038,177.22540246705935
296,1826.0-4509.0,93.69570906142225,169.57677944924086
296,7065.0-3633.0,89.78838959784602,158.51897197706467
296,9001.0-3896.0,82.20591957572127,155.0145939469188
296,5992.0-1456.0,81.8744081917549,148.9307614134784
296,1514.0-1676.0,79.33431260504886,143.58737399873456
296,6576.0-367.0,82.0383087919361,136.37748851971529
298,7081.0-3984.0,169.8628782525664,388.36835584989825
298,5578.0-4829.0,142.2428018315249,391.93090534006984
298,1472.0-148.0,119.73543060393399,288.03817511012704
298,5939.0-570.0,123.84576685222565,267.90800634115203
298,9508.0-1629.0,104.92386239217753,231.0465439855452
298,1936.0-2289.0,100.18489635329425,189.07312410334953
298,9204.0-4395.0,91.745245499114,185.8971495323921
298,2526.0-1740.0,90.83167547988293,180.00609329402283
298,1826.0-4509.0,94.77490037989747,172.30871270127548
298,7065.0-3633.0,90.86440866004156,161.25215623233117
298,9001.0-3896.0,83.11925745094337,157.80635452424804
298,5992.0-1456.0,82.82507196758733,151.71003318514175
298,1514.0-1676.0,80.2558738750304,146.37643083234602
298,6576.0-367.0,83.10758416814225,139.11331807677544
300,7081.0-3984.0,170.95193649803105,391.0963707570112
300,5578.0-4829.0,143.1140179619349,394.73609618020146
300,1472.0-148.0,120.6568300981624,290.8272853925434
300,5939.0-570.0,124.88359403427843,270.65591971963346
300,9508.0-1629.0,105.86110584139698,233.83037011379747
300,1936.0-2289.0,101.25836010930189,191.80731297026836
300,9204.0-4395.0,92.67618462493682,188.68309022441284
300,2526.0-1740.0,91.77818048266207,182.7867841209863
300,1826.0-4509.0,95.8540916983727,175.0406459533101
300,7065.0-3633.0,91.9404277222371,163.98534048759768
300,9001.0-3896.0,84.03259532616546,160.59811510157726
300,5992.0-1456.0,83.77573574341977,154.4893049568051
300,1514.0-1676.0,81.17743514501194,149.16548766595747
300,6576.0-367.0,84.1768595443484,141.8491476338356
302,7081.0-3984.0,172.0409947434957,393.8243856641241
302,5578.0-4829.0,143.9852340923449,397.5412870203331
302,1472.0-148.0,121.57822959239081,293.61639567495973
302,5939.0-570.0,125.92142121633121,273.4038330981149
302,9508.0-1629.0,106.79834929061643,236.61419624204973
302,1936.0-2289.0,102.33182386530952,194.54150183718718
302,9204.0-4395.0,93.60712375075964,191.46903091643358
302,2526.0-1740.0,92.7246854854412,185.5674749479498
302,1826.0-4509.0,96.93328301684792,177.77257920534473
302,7065.0-3633.0,93.01644678443265,166.7185247428642
302,9001.0-3896.0,84.94593320138756,163.3898756789065
302,5992.0-1456.0,84.72639951925221,157.26857672846847
302,1514.0-1676.0,82.09899641499348,151.95454449956893
302,6576.0-367.0,85.24613492055455,144.58497719089576
304,7081.0-3984.0,173.13005298896036,396.55240057123706
304,5578.0-4829.0,144.85645022275492,400.3464778604647
304,1472.0-148.0,122.49962908661922,296.4055059573761
304,5939.0-570.0,126.95924839838399,276.1517464765963
304,9508.0-1629.0,107.73559273983588,239.398022370302
304,1936.0-2289.0,103.40528762131714,197.275690704106
304,9204.0-4395.0,94.53806287658246,194.25497160845433
304,2526.0-1740.0,93.67119048822033,188.34816577491327
304,1826.0-4509.0,98.01247433532316,180.50451245737935
304,7065.0-3633.0,94.09246584662819,169.4517089981307
304,9001.0-3896.0,85.85927107660966,166.18163625623572
304,5992.0-1456.0,85.67706329508465,160.04784850013183
304,1514.0-1676.0,83.02055768497502,154.74360133318038
304,6576.0-367.0,86.3154102967607,147.3208067479559
306,7081.0-3984.0,174.21911123442501,399.28041547835
306,5578.0-4829.0,145.72766635316492,403.1516687005963
306,1472.0-148.0,123.42102858084763,299.1946162397924
306,5939.0-570.0,127.99707558043677,278.89965985507774
306,9508.0-1629.0,108.67283618905535,242.18184849855425
306,1936.0-2289.0,104.47875137732478,200.00987957102484
306,9204.0-4395.0,95.46900200240528,197.04091230047507
306,2526.0-1740.0,94.61769549099947,191.12885660187675
306,1826.0-4509.0,99.09166565379839,183.23644570941397
306,7065.0-3633.0,95.16848490882373,172.1848932533972
306,9001.0-3896.0,86.77260895183176,168.97339683356495
306,5992.0-1456.0,86.62772707091709,162.8271202717952
306,1514.0-1676.0,83.94211895495656,157.53265816679183
306,6576.0-367.0,87.38468567296685,150.05663630501607
308,7081.0-3984.0,175.30816947988967,402.00843038546293
308,5578.0-4829.0,146.59888248357493,405.9568595407279
308,1472.0-148.0,124.34242807507604,301.98372652220877
308,5939.0-570.0,129.03490276248957,281.64757323355917
308,9508.0-1629.0,109.6100796382748,244.9656746268065
308,1936.0-2289.0,105.55221513333242,202.74406843794367
308,9204.0-4395.0,96.3999411282281,199.82685299249582
308,2526.0-1740.0,95.5642004937786,193.90954742884023
308,1826.0-4509.0,100.17085697227361,185.9683789614486
308,7065.0-3633.0,96.24450397101927,174.9180775086637
308,9001.0-3896.0,87.68594682705385,171.76515741089418
308,5992.0-1456.0,87.57839084674953,165.60639204345856
308,1514.0-1676.0,84.8636802249381,160.3217150004033
308,6576.0-367.0,88.453961049173,152.79246586207623
310,7081.0-3984.0,176.39722772535433,404.73644529257587
310,5578.0-4829.0,147.47009861398493,408.76205038085953
310,1472.0-148.0,125.26382756930445,304.7728368046251
310,5939.0-570.0,130.07272994454235,284.3954866120406
310,9508.0-1629.0,110.54732308749425,247.74950075505876
310,1936.0-2289.0,106.62567888934007,205.4782573048625
310,9204.0-4395.0,97.33088025405091,202.61279368451656
310,2526.0-1740.0,96.51070549655773,196.6902382558037
310,1826.0-4509.0,101.25004829074884,188.70031221348322
310,7065.0-3633.0,97.32052303321481,177.65126176393022
310,9001.0-3896.0,88.59928470227595,174.5569179882234
310,5992.0-1456.0,88.52905462258197,168.38566381512192
310,1514.0-1676.0,85.78524149491963,163.11077183401474
310,6576.0-367.0,89.52323642537915,155.52829541913638
312,7081.0-3984.0,177.48628597081898,407.4644601996888
312,5578.0-4829.0,148.34131474439494,411.56724122099115
312,1472.0-148.0,126.18522706353286,307.56194708704146
312,5939.0-570.0,131.11055712659513,287.143399990522
312,9508.0-1629.0,111.48456653671371,250.53332688331102
312,1936.0-2289.0,107.6991426453477,208.21244617178132
312,9204.0-4395.0,98.26181937987373,205.3987343765373
312,2526.0-1740.0,97.45721049933687,199.47092908276719
312,1826.0-4509.0,102.32923960922406,191.43224546551784
312,7065.0-3633.0,98.39654209541035,180.38444601919673
312,9001.0-3896.0,89.51262257749805,177.34867856555263
312,5992.0-1456.0,89.4797183984144,171.16493558678528
312,1514.0-1676.0,86.70680276490117,165.8998286676262
312,6576.0-367.0,90.5925118015853,158.26412497619654
314,7081.0-3984.0,178.57534421628364,410.19247510680174
314,5578.0-4829.0,149.21253087480494,414.37243206112277
314,1472.0-148.0,127.10662655776127,310.3510573694578
314,5939.0-570.0,132.1483843086479,289.89131336900346
314,9508.0-1629.0,112.42180998593317,253.31715301156328
314,1936.0-2289.0,108.77260640135535,210.94663503870015
314,9204.0-4395.0,99.19275850569655,208.18467506855805
314,2526.0-1740.0,98.403715502116,202.25161990973066
314,1826.0-4509.0,103.4084309276993,194.16417871755246
314,7065.0-3633.0,99.4725611576059,183.11763027446324
314,9001.0-3896.0,90.42596045272015,180.14043914288186
314,5992.0-1456.0,90.43038217424684,173.94420735844864
314,1514.0-1676.0,87.62836403488271,168.68888550123765
314,6576.0-367.0,91.66178717779145,160.9999545332567
316,7081.0-3984.0,179.6644024617483,412.9204900139147
316,5578.0-4829.0,150.08374700521495,417.1776229012544
316,1472.0-148.0,128.02802605198968,313.14016765187415
316,5939.0-570.0,133.18621149070069,292.6392267474849
316,9508.0-1629.0,113.35905343515262,256.10097913981554
316,1936.0-2289.0,109.84607015736299,213.68082390561898
316,9204.0-4395.0,100.12369763151936,210.9706157605788
316,2526.0-1740.0,99.35022050489513,205.03231073669414
316,1826.0-4509.0,104.48762224617452,196.89611196958708
316,7065.0-3633.0,100.54858021980144,185.85081452972975
316,9001.0-3896.0,91.33929832794226,182.9321997202111
316,5992.0-1456.0,91.38104595007928,176.723479130112
316,1514.0-1676.0,88.54992530486425,171.4779423348491
316,6576.0-367.0,92.7310625539976,163.73578409031686
318,7081.0-3984.0,180.75346070721295,415.6485049210276
318,5578.0-4829.0,150.95496313562495,419.982813741386
318,1472.0-148.0,128.9494255462181,315.9292779342905
318,5939.0-570.0,134.22403867275347,295.3871401259663
318,9508.0-1629.0,114.29629688437207,258.8848052680678
318,1936.0-2289.0,110.91953391337061,216.4150127725378
318,9204.0-4395.0,101.05463675734218,213.75655645259954
318,2526.0-1740.0,100.29672550767427,207.81300156365762
318,1826.0-4509.0,105.56681356464975,199.6280452216217
318,7065.0-3633.0,101.62459928199698,188.58399878499625
318,9001.0-3896.0,92.25263620316437,185.72396029754032
318,5992.0-1456.0,92.33170972591172,179.50275090177536
318,1514.0-1676.0,89.47148657484578,174.26699916846056
318,6576.0-367.0,93.80033793020375,166.471613647377
320,7081.0-3984.0,181.8425189526776,418.37651982814054
320,5578.0-4829.0,151.82617926603496,422.7880045815176
320,1472.0-148.0,129.8708250404465,318.71838821670684
320,5939.0-570.0,135.26186585480625,298.13505350444774
320,9508.0-1629.0,115.23354033359152,261.66863139632005
320,1936.0-2289.0,111.99299766937824,219.14920163945663
320,9204.0-4395.0,101.985575883165,216.54249714462028
320,2526.0-1740.0,101.2432305104534,210.5936923906211
320,1826.0-4509.0,106.64600488312499,202.35997847365633
320,7065.0-3633.0,102.70061834419252,191.31718304026276
320,9001.0-3896.0,93.16597407838648,188.51572087486954
320,5992.0-1456.0,93.28237350174416,182.28202267343872
320,1514.0-1676.0,90.39304784482732,177.056056002072
320,6576.0-367.0,94.8696133064099,169.20744320443717
322,5578.0-4829.0,152.9568305260719,425.4990451425609
322,1472.0-148.0,130.79222453467492,321.5074984991232
322,5939.0-570.0,136.29969303685903,300.88296688292917
322,9508.0-1629.0,116.17078378281099,264.4524575245723
322,1936.0-2289.0,113.06646142538588,221.88339050637546
322,9204.0-4395.0,102.91651500898782,219.32843783664103
322,2526.0-1740.0,102.18973551323253,213.37438321758458
322,1826.0-4509.0,107.72519620160021,205.09191172569095
322,7065.0-3633.0,103.77663740638806,194.05036729552927
322,9001.0-3896.0,94.07931195360858,191.30748145219877
322,5992.0-1456.0,94.2330372775766,185.06129444510208
322,1514.0-1676.0,91.31460911480886,179.84511283568347
322,6576.0-367.0,95.93888868261605,171.94327276149733
324,5578.0-4829.0,154.08748178610887,428.21008570360414
324,1472.0-148.0,131.71362402890333,324.29660878153953
324,5939.0-570.0,137.3375202189118,303.6308802614106
324,9508.0-1629.0,117.10802723203044,267.23628365282457
324,1936.0-2289.0,114.13992518139352,224.6175793732943
324,9204.0-4395.0,103.84745413481063,222.11437852866177
324,2526.0-1740.0,103.13624051601167,216.15507404454806
324,1826.0-4509.0,108.80438752007544,207.82384497772557
324,7065.0-3633.0,104.8526564685836,196.78355155079578
324,9001.0-3896.0,94.99264982883068,194.099242029528
324,5992.0-1456.0,95.18370105340904,187.84056621676544
324,1514.0-1676.0,92.2361703847904,182.63416966929492
324,6576.0-367.0,97.0081640588222,174.67910231855748
326,5578.0-4829.0,155.21813304614582,430.9211262646474
326,1472.0-148.0,132.63502352313174,327.0857190639559
326,5939.0-570.0,138.37534740096459,306.378793639892
326,9508.0-1629.0,118.04527068124989,270.0201097810768
326,1936.0-2289.0,115.21338893740116,227.35176824021312
326,9204.0-4395.0,104.77839326063345,224.90031922068252
326,2526.0-1740.0,104.0827455187908,218.93576487151154
326,1826.0-4509.0,109.88357883855066,210.5557782297602
326,7065.0-3633.0,105.92867553077915,199.5167358060623
326,9001.0-3896.0,95.90598770405279,196.89100260685723
326,5992.0-1456.0,96.13436482924148,190.6198379884288
326,1514.0-1676.0,93.15773165477194,185.42322650290637
326,6576.0-367.0,98.07743943502835,177.41493187561764
328,5578.0-4829.0,156.34878430618278,433.63216682569066
328,1472.0-148.0,133.55642301736015,329.8748293463722
328,5939.0-570.0,139.41317458301737,309.12670701837345
328,9508.0-1629.0,118.98251413046934,272.8039359093291
328,1936.0-2289.0,116.2868526934088,230.08595710713195
328,9204.0-4395.0,105.70933238645627,227.68625991270326
328,2526.0-1740.0,105.02925052156994,221.71645569847502
328,1826.0-4509.0,110.9627701570259,213.28771148179482
328,7065.0-3633.0,107.00469459297469,202.2499200613288
328,9001.0-3896.0,96.81932557927489,199.68276318418646
328,5992.0-1456.0,97.08502860507392,193.39910976009216
328,1514.0-1676.0,94.07929292475347,188.21228333651783
328,6576.0-367.0,99.1467148112345,180.1507614326778
330,5578.0-4829.0,157.47943556621973,436.3432073867339
330,1472.0-148.0,134.47782251158856,332.66393962878857
330,5939.0-570.0,140.45100176507015,311.8746203968549
330,9508.0-1629.0,119.91975757968879,275.58776203758134
330,1936.0-2289.0,117.36031644941644,232.82014597405077
330,9204.0-4395.0,106.64027151227909,230.472200604724
330,2526.0-1740.0,105.97575552434907,224.4971465254385
330,1826.0-4509.0,112.04196147550113,216.01964473382944
330,7065.0-3633.0,108.08071365517023,204.9831043165953
330,9001.0-3896.0,97.732663454497,202.47452376151568
330,5992.0-1456.0,98.03569238090635,196.17838153175552
330,1514.0-1676.0,95.00085419473501,191.00134017012928
330,6576.0-367.0,100.21599018744065,182.88659098973795
332,5578.0-4829.0,158.6100868262567,439.0542479477772
332,1472.0-148.0,135.39922200581697,335.4530499112049
332,5939.0-570.0,141.48882894712293,314.6225337753363
332,9508.0-1629.0,120.85700102890824,278.3715881658336
332,1936.0-2289.0,118.43378020542409,235.5543348409696
332,9204.0-4395.0,107.5712106381019,233.25814129674475
332,2526.0-1740.0,106.9222605271282,227.27783735240197
332,1826.0-4509.0,113.12115279397635,218.75157798586406
332,7065.0-3633.0,109.15673271736577,207.7162885718618
332,9001.0-3896.0,98.6460013297191,205.2662843388449
332,5992.0-1456.0,98.9863561567388,198.95765330341888
332,1514.0-1676.0,95.92241546471655,193.79039700374074
332,6576.0-367.0,101.2852655636468,185.6224205467981
334,5578.0-4829.0,159.74073808629365,441.76528850882045
334,1472.0-148.0,136.32062150004538,338.24216019362126
334,5939.0-570.0,142.5266561291757,317.37044715381774
334,9508.0-1629.0,121.7942444781277,281.15541429408586
334,1936.0-2289.0,119.50724396143173,238.28852370788843
334,9204.0-4395.0,108.50214976392472,236.0440819887655
334,2526.0-1740.0,107.86876552990734,230.05852817936545
334,1826.0-4509.0,114.20034411245157,221.48351123789868
334,7065.0-3633.0,110.23275177956131,210.44947282712832
334,9001.0-3896.0,99.55933920494121,208.05804491617414
334,5992.0-1456.0,99.93701993257123,201.73692507508224
334,1514.0-1676.0,96.84397673469809,196.5794538373522
334,6576.0-367.0,102.35454093985295,188.35825010385827
336,5578.0-4829.0,160.8713893463306,444.4763290698637
336,1472.0-148.0,137.2420209942738,341.0312704760376
336,5939.0-570.0,143.56448331122849,320.11836053229916
336,9508.0-1629.0,122.73148792734716,283.9392404223381
336,1936.0-2289.0,120.58070771743937,241.02271257480726
336,9204.0-4395.0,109.43308888974754,238.83002268078624
336,2526.0-1740.0,108.81527053268647,232.83921900632893
336,1826.0-4509.0,115.27953543092681,224.2154444899333
336,7065.0-3633.0,111.30877084175685,213.18265708239483
336,9001.0-3896.0,100.47267708016332,210.84980549350337
336,5992.0-1456.0,100.88768370840367,204.5161968467456
336,1514.0-1676.0,97.76553800467963,199.36851067096364
336,6576.0-367.0,103.4238163160591,191.09407966091842
338,5578.0-4829.0,162.00204060636756,447.18736963090697
338,1472.0-148.0,138.1634204885022,343.82038075845395
338,5939.0-570.0,144.60231049328127,322.8662739107806
338,9508.0-1629.0,123.66873137656661,286.7230665505904
338,1936.0-2289.0,121.654171473447,243.7569014417261
338,9204.0-4395.0,110.36402801557036,241.615963372807
338,2526.0-1740.0,109.7617755354656,235.6199098332924
338,1826.0-4509.0,116.35872674940204,226.94737774196793
338,7065.0-3633.0,112.3847899039524,215.91584133766133
338,9001.0-3896.0,101.38601495538543,213.6415660708326
338,5992.0-1456.0,101.83834748423611,207.29546861840896
338,1514.0-1676.0,98.68709927466116,202.1575675045751
338,6576.0-367.0,104.49309169226525,193.82990921797858
340,1472.0-148.0,139.0848199827306,346.6094910408703
340,5939.0-570.0,145.64013767533405,325.614187289262
340,9508.0-1629.0,124.60597482578606,289.50689267884263
340,1936.0-2289.0,122.72763522945462,246.4910903086449
340,9204.0-4395.0,111.29496714139317,244.40190406482773
340,2526.0-1740.0,110.70828053824474,238.4006006602559
340,1826.0-4509.0,117.43791806787726,229.67931099400255
340,7065.0-3633.0,113.46080896614794,218.64902559292784
340,9001.0-3896.0,102.29935283060755,216.43332664816182
340,5992.0-1456.0,102.78901126006855,210.07474039007232
340,1514.0-1676.0,99.6086605446427,204.94662433818655
340,6576.0-367.0,105.5623670684714,196.56573877503874
342,1472.0-148.0,140.00621947695902,349.39860132328664
342,5939.0-570.0,146.67796485738683,328.36210066774345
342,9508.0-1629.0,125.54321827500551,292.2907188070949
342,1936.0-2289.0,123.80109898546226,249.22527917556374
342,9204.0-4395.0,112.22590626721599,247.18784475684848
342,2526.0-1740.0,111.65478554102387,241.18129148721937
342,1826.0-4509.0,118.5171093863525,232.41124424603717
342,7065.0-3633.0,114.53682802834348,221.38220984819435
342,9001.0-3896.0,103.21269070582966,219.22508722549105
342,5992.0-1456.0,103.73967503590099,212.85401216173568
342,1514.0-1676.0,100.53022181462424,207.73568117179803
342,6576.0-367.0,106.63164244467755,199.3015683320989
344,1472.0-148.0,140.92761897118743,352.187711605703
344,5939.0-570.0,147.7157920394396,331.1100140462249
344,9508.0-1629.0,126.48046172422497,295.07454493534715
344,1936.0-2289.0,124.8745627414699,251.95946804248257
344,9204.0-4395.0,113.15684539303881,249.97378544886922
344,2526.0-1740.0,112.601290543803,243.96198231418285
344,1826.0-4509.0,119.59630070482773,235.1431774980718
344,7065.0-3633.0,115.61284709053902,224.11539410346086
344,9001.0-3896.0,104.12602858105176,222.01684780282028
344,5992.0-1456.0,104.69033881173343,215.63328393339904
344,1514.0-1676.0,101.45178308460578,210.5247380054095
344,6576.0-367.0,107.7009178208837,202.03739788915905
346,1472.0-148.0,141.84901846541584,354.97682188811933
346,5939.0-570.0,148.7536192214924,333.8579274247063
346,9508.0-1629.0,127.41770517344442,297.8583710635994
346,1936.0-2289.0,125.94802649747754,254.6936569094014
346,9204.0-4395.0,114.08778451886162,252.75972614088997
346,2526.0-1740.0,113.54779554658214,246.74267314114633
346,1826.0-4509.0,120.67549202330295,237.87511075010642
346,7065.0-3633.0,116.68886615273456,226.84857835872737
346,9001.0-3896.0,105.03936645627385,224.8086083801495
346,5992.0-1456.0,105.64100258756586,218.4125557050624
346,1514.0-1676.0,102.37334435458732,213.31379483902094
346,6576.0-367.0,108.77019319708985,204.7732274462192
348,1472.0-148.0,142.77041795964425,357.7659321705357
348,5939.0-570.0,149.79144640354517,336.60584080318773
348,9508.0-1629.0,128.35494862266387,300.64219719185166
348,1936.0-2289.0,127.02149025348518,257.4278457763202
348,9204.0-4395.0,115.01872364468444,255.5456668329107
348,2526.0-1740.0,114.49430054936127,249.5233639681098
348,1826.0-4509.0,121.75468334177819,240.60704400214104
348,7065.0-3633.0,117.7648852149301,229.58176261399387
348,9001.0-3896.0,105.95270433149597,227.60036895747874
348,5992.0-1456.0,106.5916663633983,221.19182747672576
348,1514.0-1676.0,103.29490562456886,216.1028516726324
348,6576.0-367.0,109.839468573296,207.50905700327937
350,1472.0-148.0,143.69181745387266,360.555042452952
350,5939.0-570.0,150.82927358559795,339.35375418166916
350,9508.0-1629.0,129.29219207188333,303.4260233201039
350,1936.0-2289.0,128.09495400949282,260.16203464323905
350,9204.0-4395.0,115.94966277050726,258.3316075249315
350,2526.0-1740.0,115.4408055521404,252.30405479507328
350,1826.0-4509.0,122.83387466025341,243.33897725417566
350,7065.0-3633.0,118.84090427712565,232.31494686926038
350,9001.0-3896.0,106.86604220671806,230.39212953480796
350,5992.0-1456.0,107.54233013923074,223.97109924838912
350,1514.0-1676.0,104.2164668945504,218.89190850624385
350,6576.0-367.0,110.90874394950215,210.24488656033952
352,1472.0-148.0,144.61321694810107,363.34415273536837
352,5939.0-570.0,151.86710076765073,342.1016675601506
352,9508.0-1629.0,130.2294355211028,306.2098494483562
352,1936.0-2289.0,129.16841776550046,262.8962235101579
352,9204.0-4395.0,116.88060189633008,261.11754821695223
352,2526.0-1740.0,116.38731055491954,255.08474562203676
352,1826.0-4509.0,123.91306597872864,246.07091050621028
352,7065.0-3633.0,119.91692333932119,235.0481311245269
352,9001.0-3896.0,107.77938008194018,233.1838901121372
352,5992.0-1456.0,108.49299391506318,226.75037102005248
352,1514.0-1676.0,105.13802816453193,221.6809653398553
352,6576.0-367.0,111.9780193257083,212.98071611739968
354,1472.0-148.0,145.53461644232948,366.1332630177847
354,5939.0-570.0,152.9049279497035,344.849580938632
354,9508.0-1629.0,131.16667897032227,308.99367557660844
354,1936.0-2289.0,130.2418815215081,265.6304123770767
354,9204.0-4395.0,117.8115410221529,263.903488908973
354,2526.0-1740.0,117.33381555769867,257.86543644900024
354,1826.0-4509.0,124.99225729720388,248.8028437582449
354,7065.0-3633.0,120.99294240151673,237.7813153797934
354,9001.0-3896.0,108.69271795716229,235.97565068946642
354,5992.0-1456.0,109.44365769089562,229.52964279171584
354,1514.0-1676.0,106.05958943451347,224.47002217346676
354,6576.0-367.0,113.04729470191445,215.71654567445984
356,1472.0-148.0,146.4560159365579,368.92237330020106
356,5939.0-570.0,153.9427551317563,347.59749431711344
356,9508.0-1629.0,132.10392241954173,311.7775017048607
356,1936.0-2289.0,131.31534527751575,268.36460124399554
356,9204.0-4395.0,118.74248014797571,266.6894296009937
356,2526.0-1740.0,118.2803205604778,260.64612727596375
356,1826.0-4509.0,126.0714486156791,251.53477701027953
356,7065.0-3633.0,122.06896146371227,240.5144996350599
356,9001.0-3896.0,109.60605583238438,238.76741126679565
356,5992.0-1456.0,110.39432146672806,232.3089145633792
356,1514.0-1676.0,106.98115070449501,227.2590790070782
356,6576.0-367.0,114.1165700781206,218.45237523152
358,1472.0-148.0,147.3774154307863,371.7114835826174
358,5939.0-570.0,154.98058231380907,350.3454076955949
358,9508.0-1629.0,133.0411658687612,314.56132783311295
358,1936.0-2289.0,132.3888090335234,271.09879011091436
358,9204.0-4395.0,119.67341927379853,269.47537029301446
358,2526.0-1740.0,119.22682556325694,263.42681810292726
358,1826.0-4509.0,127.15063993415433,254.26671026231415
358,7065.0-3633.0,123.14498052590781,243.2476838903264
358,9001.0-3896.0,110.5193937076065,241.55917184412488
358,5992.0-1456.0,111.3449852425605,235.08818633504256
358,1514.0-1676.0,107.90271197447655,230.04813584068967
358,6576.0-367.0,115.18584545432675,221.18820478858015
360,1472.0-148.0,148.2988149250147,374.50059386503375
360,5939.0-570.0,156.01840949586185,353.0933210740763
360,9508.0-1629.0,133.97840931798066,317.3451539613652
360,1936.0-2289.0,133.46227278953103,273.8329789778332
360,9204.0-4395.0,120.60435839962135,272.2613109850352
360,2526.0-1740.0,120.17333056603607,266.20750892989076
360,1826.0-4509.0,128.22983125262957,256.99864351434877
360,7065.0-3633.0,124.22099958810335,245.98086814559292
360,9001.0-3896.0,111.43273158282861,244.3509324214541
360,5992.0-1456.0,112.29564901839294,237.86745810670593
360,1514.0-1676.0,108.82427324445808,232.83719267430112
360,6576.0-367.0,116.2551208305329,223.9240343456403
362,1472.0-148.0,149.22021441924312,377.2897041474501
362,5939.0-570.0,157.05623667791463,355.8412344525577
362,9508.0-1629.0,134.91565276720013,320.12898008961747
362,1936.0-2289.0,134.53573654553867,276.567167844752
362,9204.0-4395.0,121.53529752544416,275.04725167705595
362,2526.0-1740.0,121.1198355688152,268.98819975685427
362,1826.0-4509.0,129.3090225711048,259.7305767663834
362,7065.0-3633.0,125.2970186502989,248.71405240085943
362,9001.0-3896.0,112.3460694580507,247.14269299878333
362,5992.0-1456.0,113.24631279422537,240.64672987836929
362,1514.0-1676.0,109.74583451443962,235.62624950791258
362,6576.0-367.0,117.32439620673905,226.65986390270047
364,1472.0-148.0,150.14161391347153,380.07881442986644
364,5939.0-570.0,158.0940638599674,358.58914783103916
364,9508.0-1629.0,135.8528962164196,322.91280621786973
364,1936.0-2289.0,135.6092003015463,279.30135671167085
364,9204.0-4395.0,122.46623665126698,277.8331923690767
364,2526.0-1740.0,122.06634057159434,271.7688905838178
364,1826.0-4509.0,130.38821388958004,262.4625100184181
364,7065.0-3633.0,126.37303771249444,251.44723665612594
364,9001.0-3896.0,113.25940733327282,249.93445357611256
364,5992.0-1456.0,114.19697657005781,243.42600165003265
364,1514.0-1676.0,110.66739578442116,238.41530634152403
364,6576.0-367.0,118.3936715829452,229.39569345976062
366,1472.0-148.0,151.06301340769994,382.8679247122828
366,5939.0-570.0,159.1318910420202,361.3370612095206
366,9508.0-1629.0,136.79013966563906,325.696632346122
366,1936.0-2289.0,136.68266405755395,282.0355455785897
366,9204.0-4395.0,123.3971757770898,280.61913306109744
366,2526.0-1740.0,123.01284557437347,274.5495814107813
366,1826.0-4509.0,131.46740520805528,265.1944432704527
366,7065.0-3633.0,127.44905677468998,254.18042091139245
366,9001.0-3896.0,114.17274520849493,252.7262141534418
366,5992.0-1456.0,115.14764034589025,246.205273421696
366,1514.0-1676.0,111.5889570544027,241.20436317513548
366,6576.0-367.0,119.46294695915135,232.13152301682078
368,1472.0-148.0,151.98441290192835,385.65703499469913
368,5939.0-570.0,160.16971822407297,364.084974588002
368,9508.0-1629.0,137.72738311485853,328.48045847437425
368,1936.0-2289.0,137.7561278135616,284.7697344455085
368,9204.0-4395.0,124.32811490291262,283.4050737531182
368,2526.0-1740.0,123.9593505771526,277.3302722377448
